   0.00000   0.00163
   0.01000   0.00521
   0.02000  -0.00095
   0.03000  -0.00459
   0.04000  -0.00042
   0.05000   0.00636
   0.06000  -0.00039
   0.07000  -0.00333
   0.08000  -0.00546
   0.09000   0.00758
   0.10000   0.00173
   0.11000   0.00058
   0.12000  -0.00871
   0.13000  -0.00038
   0.14000   0.00711
   0.15000   0.00307
   0.16000   0.00017
   0.17000  -0.01023
   0.18000  -0.00284
   0.19000   0.00706
   0.20000   0.00582
   0.21000   0.00490
   0.22000  -0.00746
   0.23000  -0.01204
   0.24000  -0.00039
   0.25000   0.00533
   0.26000   0.01104
   0.27000   0.01077
   0.28000  -0.00574
   0.29000  -0.01448
   0.30000  -0.01175
   0.31000  -0.00864
   0.32000   0.00561
   0.33000   0.02234
   0.34000   0.02123
   0.35000   0.01253
   0.36000   0.00263
   0.37000  -0.01879
   0.38000  -0.03929
   0.39000  -0.04205
   0.40000  -0.03650
   0.41000  -0.02610
   0.42000   0.00326
   0.43000   0.04775
   0.44000   0.09125
   0.45000   0.13819
   0.46000   0.19810
   0.47000   0.25983
   0.48000   0.31274
   0.49000   0.36692
   0.50000   0.42938
   0.51000   0.48893
   0.52000   0.53684
   0.53000   0.58513
   0.54000   0.63892
   0.55000   0.69279
   0.56000   0.73042
   0.57000   0.76897
   0.58000   0.80529
   0.59000   0.85358
   0.60000   0.87964
   0.61000   0.90693
   0.62000   0.92250
   0.63000   0.95203
   0.64000   0.97696
   0.65000   0.98652
   0.66000   0.99335
   0.67000   0.98876
   0.68000   0.99801
   0.69000   1.00582
   0.70000   0.99855
   0.71000   0.98769
   0.72000   0.96150
   0.73000   0.93927
   0.74000   0.92952
   0.75000   0.91017
   0.76000   0.88723
   0.77000   0.85485
   0.78000   0.80292
   0.79000   0.75555
   0.80000   0.71662
   0.81000   0.67519
   0.82000   0.64221
   0.83000   0.60918
   0.84000   0.55600
   0.85000   0.49314
   0.86000   0.42716
   0.87000   0.34799
   0.88000   0.26829
   0.89000   0.20513
   0.90000   0.14929
   0.91000   0.09757
   0.92000   0.06433
   0.93000   0.04597
   0.94000   0.02663
   0.95000   0.01099
   0.96000   0.00881
   0.97000   0.00921
   0.98000   0.00177
   0.99000  -0.00317
