   0.00000   0.00476
   0.01000   0.00195
   0.02000  -0.00469
   0.03000  -0.00199
   0.04000   0.00415
   0.05000   0.00390
   0.06000  -0.00498
   0.07000  -0.00312
   0.08000   0.00063
   0.09000   0.00847
   0.10000  -0.00331
   0.11000  -0.00305
   0.12000  -0.00616
   0.13000   0.00704
   0.14000   0.00573
   0.15000  -0.00179
   0.16000  -0.00506
   0.17000  -0.00797
   0.18000   0.00614
   0.19000   0.00839
   0.20000   0.00228
   0.21000  -0.00262
   0.22000  -0.01250
   0.23000  -0.00477
   0.24000   0.00784
   0.25000   0.00894
   0.26000   0.01000
   0.27000  -0.00047
   0.28000  -0.01579
   0.29000  -0.01348
   0.30000  -0.00611
   0.31000   0.00252
   0.32000   0.01949
   0.33000   0.02454
   0.34000   0.01252
   0.35000   0.00079
   0.36000  -0.01519
   0.37000  -0.03731
   0.38000  -0.04481
   0.39000  -0.03587
   0.40000  -0.02342
   0.41000   0.00115
   0.42000   0.04531
   0.43000   0.09337
   0.44000   0.13918
   0.45000   0.19515
   0.46000   0.25897
   0.47000   0.31539
   0.48000   0.36712
   0.49000   0.42671
   0.50000   0.48843
   0.51000   0.53969
   0.52000   0.58499
   0.53000   0.63730
   0.54000   0.69053
   0.55000   0.73466
   0.56000   0.76728
   0.57000   0.80758
   0.58000   0.84659
   0.59000   0.88634
   0.60000   0.90300
   0.61000   0.92813
   0.62000   0.94622
   0.63000   0.97685
   0.64000   0.98916
   0.65000   0.99136
   0.66000   0.99390
   0.67000   0.99285
   0.68000   1.00488
   0.69000   1.00111
   0.70000   0.98505
   0.71000   0.96634
   0.72000   0.93880
   0.73000   0.92514
   0.74000   0.91268
   0.75000   0.88513
   0.76000   0.85409
   0.77000   0.80820
   0.78000   0.75425
   0.79000   0.71490
   0.80000   0.67774
   0.81000   0.63914
   0.82000   0.60635
   0.83000   0.55935
   0.84000   0.49315
   0.85000   0.42535
   0.86000   0.35162
   0.87000   0.27031
   0.88000   0.20240
   0.89000   0.14995
   0.90000   0.10029
   0.91000   0.06226
   0.92000   0.04357
   0.93000   0.02880
   0.94000   0.01202
   0.95000   0.00591
   0.96000   0.00840
   0.97000   0.00447
   0.98000  -0.00293
   0.99000  -0.00100
