   0.00000  -0.00034
   0.01000  -0.00491
   0.02000   0.00014
   0.03000   0.00531
   0.04000   0.00050
   0.05000  -0.00517
   0.06000  -0.00242
   0.07000   0.00572
   0.08000   0.00296
   0.09000  -0.00230
   0.10000  -0.00799
   0.11000   0.00363
   0.12000   0.00373
   0.13000   0.00652
   0.14000  -0.00825
   0.15000  -0.00509
   0.16000  -0.00048
   0.17000   0.00660
   0.18000   0.00935
   0.19000  -0.00520
   0.20000  -0.00742
   0.21000  -0.00742
   0.22000   0.00018
   0.23000   0.01390
   0.24000   0.00838
   0.25000   0.00037
   0.26000  -0.00765
   0.27000  -0.01810
   0.28000  -0.00930
   0.29000   0.00566
   0.30000   0.01304
   0.31000   0.02257
   0.32000   0.01969
   0.33000  -0.00052
   0.34000  -0.01643
   0.35000  -0.02981
   0.36000  -0.04450
   0.37000  -0.04111
   0.38000  -0.02002
   0.39000   0.00386
   0.40000   0.03922
   0.41000   0.09169
   0.42000   0.14425
   0.43000   0.19374
   0.44000   0.25335
   0.45000   0.31734
   0.46000   0.37168
   0.47000   0.42369
   0.48000   0.48399
   0.49000   0.54249
   0.50000   0.58925
   0.51000   0.63429
   0.52000   0.68643
   0.53000   0.73598
   0.54000   0.77267
   0.55000   0.80546
   0.56000   0.84346
   0.57000   0.88352
   0.58000   0.90921
   0.59000   0.92882
   0.60000   0.94433
   0.61000   0.97338
   0.62000   0.98710
   0.63000   0.99963
   0.64000   0.99067
   0.65000   0.99570
   0.66000   0.99823
   0.67000   0.99929
   0.68000   0.99210
   0.69000   0.96373
   0.70000   0.94387
   0.71000   0.92248
   0.72000   0.90501
   0.73000   0.89010
   0.74000   0.85249
   0.75000   0.80905
   0.76000   0.76242
   0.77000   0.71031
   0.78000   0.67458
   0.79000   0.64232
   0.80000   0.59995
   0.81000   0.55742
   0.82000   0.50038
   0.83000   0.42410
   0.84000   0.35044
   0.85000   0.27788
   0.86000   0.20278
   0.87000   0.14479
   0.88000   0.10377
   0.89000   0.06505
   0.90000   0.03756
   0.91000   0.02720
   0.92000   0.01717
   0.93000   0.00459
   0.94000   0.00287
   0.95000   0.00650
   0.96000   0.00172
   0.97000  -0.00392
   0.98000   0.00041
   0.99000   0.00485
