   0.00000   0.00219
   0.01000   0.00560
   0.02000  -0.00193
   0.03000  -0.00644
   0.04000   0.00049
   0.05000   0.00725
   0.06000   0.00255
   0.07000  -0.00673
   0.08000  -0.00690
   0.09000   0.00278
   0.10000   0.00997
   0.11000   0.00549
   0.12000  -0.00618
   0.13000  -0.01284
   0.14000  -0.00741
   0.15000   0.00610
   0.16000   0.01701
   0.17000   0.01673
   0.18000   0.00413
   0.19000  -0.01461
   0.20000  -0.03062
   0.21000  -0.03565
   0.22000  -0.02662
   0.23000  -0.00115
   0.24000   0.03477
   0.25000   0.08449
   0.26000   0.13387
   0.27000   0.19664
   0.28000   0.24818
   0.29000   0.31507
   0.30000   0.36678
   0.31000   0.42790
   0.32000   0.48466
   0.33000   0.53338
   0.34000   0.59225
   0.35000   0.63764
   0.36000   0.68310
   0.37000   0.73391
   0.38000   0.76978
   0.39000   0.80759
   0.40000   0.84938
   0.41000   0.87620
   0.42000   0.90205
   0.43000   0.93417
   0.44000   0.95353
   0.45000   0.96454
   0.46000   0.98317
   0.47000   0.99774
   0.48000   0.99698
   0.49000   0.99531
   0.50000   1.00062
   0.51000   0.99806
   0.52000   0.98063
   0.53000   0.96236
   0.54000   0.95169
   0.55000   0.93710
   0.56000   0.90739
   0.57000   0.86951
   0.58000   0.83729
   0.59000   0.81160
   0.60000   0.78021
   0.61000   0.73412
   0.62000   0.67797
   0.63000   0.62412
   0.64000   0.57985
   0.65000   0.54134
   0.66000   0.49813
   0.67000   0.44181
   0.68000   0.37151
   0.69000   0.29361
   0.70000   0.21723
   0.71000   0.15084
   0.72000   0.09779
   0.73000   0.06068
   0.74000   0.03378
   0.75000   0.02068
   0.76000   0.00749
   0.77000   0.00820
   0.78000  -0.00159
   0.79000   0.00496
   0.80000  -0.00244
   0.81000   0.00102
   0.82000   0.00181
   0.83000  -0.00353
   0.84000   0.00338
   0.85000  -0.00085
   0.86000  -0.00249
   0.87000   0.00392
   0.88000  -0.00173
   0.89000  -0.00239
   0.90000   0.00412
   0.91000  -0.00100
   0.92000  -0.00363
   0.93000   0.00359
   0.94000   0.00171
   0.95000  -0.00475
   0.96000   0.00023
   0.97000   0.00504
   0.98000  -0.00158
   0.99000  -0.00516
