   0.00000  -0.00506
   0.01000   0.00116
   0.02000   0.00546
   0.03000  -0.00056
   0.04000  -0.00594
   0.05000  -0.00091
   0.06000   0.00609
   0.07000   0.00332
   0.08000  -0.00508
   0.09000  -0.00618
   0.10000   0.00190
   0.11000   0.00802
   0.12000   0.00345
   0.13000  -0.00578
   0.14000  -0.00928
   0.15000  -0.00089
   0.16000   0.00745
   0.17000   0.01202
   0.18000  -0.00009
   0.19000  -0.00648
   0.20000  -0.01757
   0.21000  -0.00414
   0.22000   0.00268
   0.23000   0.01916
   0.24000   0.02014
   0.25000   0.00836
   0.26000  -0.00346
   0.27000  -0.02795
   0.28000  -0.03692
   0.29000  -0.03609
   0.30000  -0.02849
   0.31000   0.00367
   0.32000   0.04054
   0.33000   0.08299
   0.34000   0.14174
   0.35000   0.19619
   0.36000   0.24992
   0.37000   0.31452
   0.38000   0.37218
   0.39000   0.42372
   0.40000   0.48424
   0.41000   0.54090
   0.42000   0.58629
   0.43000   0.63664
   0.44000   0.69009
   0.45000   0.73108
   0.46000   0.76722
   0.47000   0.81072
   0.48000   0.85040
   0.49000   0.87642
   0.50000   0.90090
   0.51000   0.93201
   0.52000   0.95753
   0.53000   0.96896
   0.54000   0.97721
   0.55000   0.99199
   0.56000   1.00483
   0.57000   1.00395
   0.58000   0.99349
   0.59000   0.98640
   0.60000   0.98456
   0.61000   0.97688
   0.62000   0.95470
   0.63000   0.92410
   0.64000   0.89555
   0.65000   0.87533
   0.66000   0.85160
   0.67000   0.82077
   0.68000   0.77006
   0.69000   0.72204
   0.70000   0.66645
   0.71000   0.63267
   0.72000   0.58977
   0.73000   0.55420
   0.74000   0.50104
   0.75000   0.43321
   0.76000   0.36367
   0.77000   0.28000
   0.78000   0.21064
   0.79000   0.15011
   0.80000   0.09561
   0.81000   0.06518
   0.82000   0.03922
   0.83000   0.01884
   0.84000   0.01501
   0.85000   0.00739
   0.86000  -0.00021
   0.87000   0.00405
   0.88000   0.00259
   0.89000  -0.00353
   0.90000   0.00103
   0.91000   0.00362
   0.92000  -0.00294
   0.93000  -0.00221
   0.94000   0.00415
   0.95000   0.00074
   0.96000  -0.00463
   0.97000   0.00042
   0.98000   0.00483
   0.99000  -0.00108
