   0.00000  -0.00697
   0.01000   0.01264
   0.02000   0.01217
   0.03000   0.02572
   0.04000   0.03172
   0.05000   0.02318
   0.06000   0.01888
   0.07000   0.01069
   0.08000  -0.00738
   0.09000  -0.04032
   0.10000  -0.06142
   0.11000  -0.06360
   0.12000  -0.05885
   0.13000  -0.04065
   0.14000  -0.03230
   0.15000  -0.02263
   0.16000   0.01742
   0.17000   0.06241
   0.18000   0.10667
   0.19000   0.16096
   0.20000   0.22025
   0.21000   0.27626
   0.22000   0.31653
   0.23000   0.36296
   0.24000   0.42942
   0.25000   0.49203
   0.26000   0.55270
   0.27000   0.60903
   0.28000   0.64149
   0.29000   0.67884
   0.30000   0.72815
   0.31000   0.77218
   0.32000   0.80752
   0.33000   0.85012
   0.34000   0.88987
   0.35000   0.93112
   0.36000   0.93840
   0.37000   0.94317
   0.38000   0.95423
   0.39000   0.97475
   0.40000   0.98475
   0.41000   1.00954
   0.42000   1.01865
   0.43000   1.00884
   0.44000   1.00490
   0.45000   0.99318
   0.46000   0.97320
   0.47000   0.93496
   0.48000   0.90045
   0.49000   0.87645
   0.50000   0.86901
   0.51000   0.85631
   0.52000   0.82020
   0.53000   0.79491
   0.54000   0.75905
   0.55000   0.70576
   0.56000   0.65403
   0.57000   0.59591
   0.58000   0.52559
   0.59000   0.43829
   0.60000   0.36095
   0.61000   0.30086
   0.62000   0.24626
   0.63000   0.20392
   0.64000   0.15075
   0.65000   0.09818
   0.66000   0.07551
   0.67000   0.05757
   0.68000   0.03890
   0.69000   0.03053
   0.70000   0.02768
   0.71000   0.02230
   0.72000   0.00219
   0.73000  -0.01052
   0.74000  -0.00172
   0.75000   0.00492
   0.76000   0.01155
   0.77000   0.01597
   0.78000  -0.00113
   0.79000  -0.01082
   0.80000  -0.00581
   0.81000  -0.00319
   0.82000  -0.00620
   0.83000   0.00126
   0.84000   0.00921
   0.85000   0.02215
   0.86000   0.00470
   0.87000  -0.01157
   0.88000  -0.01778
   0.89000  -0.01070
   0.90000  -0.01025
   0.91000   0.00892
   0.92000   0.01636
   0.93000   0.00883
   0.94000   0.01111
   0.95000   0.00954
   0.96000   0.00360
   0.97000  -0.01679
   0.98000  -0.02968
   0.99000  -0.02839
