   0.00000   0.55505
   0.01000   0.47641
   0.02000   0.41015
   0.03000   0.33648
   0.04000   0.26172
   0.05000   0.19582
   0.06000   0.14070
   0.07000   0.10871
   0.08000   0.07346
   0.09000   0.04088
   0.10000   0.02846
   0.11000   0.01966
   0.12000   0.01605
   0.13000   0.00886
   0.14000  -0.00423
   0.15000   0.00033
   0.16000   0.00778
   0.17000   0.00290
   0.18000  -0.00039
   0.19000  -0.00470
   0.20000  -0.00505
   0.21000   0.00661
   0.22000   0.00776
   0.23000  -0.00377
   0.24000  -0.00593
   0.25000  -0.00291
   0.26000   0.00012
   0.27000   0.00831
   0.28000   0.00712
   0.29000  -0.00673
   0.30000  -0.01007
   0.31000  -0.00137
   0.32000   0.00339
   0.33000   0.00712
   0.34000   0.00922
   0.35000  -0.00103
   0.36000  -0.01416
   0.37000  -0.00961
   0.38000   0.00082
   0.39000   0.00773
   0.40000   0.00932
   0.41000   0.01460
   0.42000  -0.00049
   0.43000  -0.01260
   0.44000  -0.02182
   0.45000  -0.00726
   0.46000  -0.00422
   0.47000   0.00873
   0.48000   0.02141
   0.49000   0.02822
   0.50000   0.02066
   0.51000  -0.00376
   0.52000  -0.01392
   0.53000  -0.02980
   0.54000  -0.04533
   0.55000  -0.05079
   0.56000  -0.04450
   0.57000  -0.01434
   0.58000   0.01303
   0.59000   0.04333
   0.60000   0.09376
   0.61000   0.14756
   0.62000   0.20605
   0.63000   0.26020
   0.64000   0.30747
   0.65000   0.37115
   0.66000   0.43627
   0.67000   0.48735
   0.68000   0.53812
   0.69000   0.58574
   0.70000   0.63499
   0.71000   0.69373
   0.72000   0.73924
   0.73000   0.76919
   0.74000   0.80546
   0.75000   0.84370
   0.76000   0.87862
   0.77000   0.91522
   0.78000   0.93888
   0.79000   0.94618
   0.80000   0.96025
   0.81000   0.98252
   0.82000   0.99696
   0.83000   1.00646
   0.84000   1.01038
   0.85000   0.99801
   0.86000   0.97880
   0.87000   0.97336
   0.88000   0.96992
   0.89000   0.95913
   0.90000   0.93928
   0.91000   0.91944
   0.92000   0.87566
   0.93000   0.83140
   0.94000   0.78670
   0.95000   0.76259
   0.96000   0.72393
   0.97000   0.69229
   0.98000   0.65770
   0.99000   0.61472
